"GEO_ID","NAME","B19113_001E","B19113_001M","B19113_001MA","B19113_001EA",
"0500000US22045","Iberia Parish, Louisiana","55630","3647","null","null",
"0500000US22047","Iberville Parish, Louisiana","55814","4878","null","null",
"0500000US22049","Jackson Parish, Louisiana","51939","4694","null","null",
"0500000US22051","Jefferson Parish, Louisiana","70483","1642","null","null",
"0500000US22053","Jefferson Davis Parish, Louisiana","60758","5935","null","null",
"0500000US22055","Lafayette Parish, Louisiana","76282","2650","null","null",
"0500000US22057","Lafourche Parish, Louisiana","68269","4054","null","null",
"0500000US22059","LaSalle Parish, Louisiana","63137","10253","null","null",
"0500000US22061","Lincoln Parish, Louisiana","53158","3161","null","null",
"0500000US22063","Livingston Parish, Louisiana","77144","2919","null","null",
"0500000US22065","Madison Parish, Louisiana","40513","14259","null","null",
"0500000US22067","Morehouse Parish, Louisiana","46328","5146","null","null",
"0500000US22069","Natchitoches Parish, Louisiana","50302","6607","null","null",
"0500000US22071","Orleans Parish, Louisiana","64873","3011","null","null",
"0500000US22073","Ouachita Parish, Louisiana","57486","4766","null","null",
"0500000US22075","Plaquemines Parish, Louisiana","73152","10054","null","null",
"0500000US22077","Pointe Coupee Parish, Louisiana","58454","2924","null","null",
"0500000US22079","Rapides Parish, Louisiana","59244","2614","null","null",
"0500000US22081","Red River Parish, Louisiana","51939","12135","null","null",
"0500000US22083","Richland Parish, Louisiana","48902","6940","null","null",
"0500000US22085","Sabine Parish, Louisiana","52059","2537","null","null",
"0500000US22087","St. Bernard Parish, Louisiana","54994","4537","null","null",
"0500000US22089","St. Charles Parish, Louisiana","85903","6956","null","null",
"0500000US22091","St. Helena Parish, Louisiana","56395","13307","null","null",
"0500000US22093","St. James Parish, Louisiana","65614","7692","null","null",
"0500000US22095","St. John the Baptist Parish, Louisiana","64070","6100","null","null",
"0500000US22097","St. Landry Parish, Louisiana","45702","3231","null","null",
"0500000US22099","St. Martin Parish, Louisiana","57826","5200","null","null",
"0500000US22101","St. Mary Parish, Louisiana","51412","3029","null","null",
"0500000US22103","St. Tammany Parish, Louisiana","82286","2840","null","null",
"0500000US22105","Tangipahoa Parish, Louisiana","62373","3385","null","null",
"0500000US22107","Tensas Parish, Louisiana","39559","8971","null","null",
"0500000US22109","Terrebonne Parish, Louisiana","62033","3684","null","null",
"0500000US22111","Union Parish, Louisiana","59150","6216","null","null",
"0500000US22113","Vermilion Parish, Louisiana","65073","2642","null","null",
"0500000US22115","Vernon Parish, Louisiana","60388","4378","null","null",
"0500000US22117","Washington Parish, Louisiana","48506","3849","null","null",
"0500000US22119","Webster Parish, Louisiana","37933","1840","null","null",
"0500000US22121","West Baton Rouge Parish, Louisiana","77500","4566","null","null",
"0500000US22123","West Carroll Parish, Louisiana","51667","5836","null","null",
"0500000US22125","West Feliciana Parish, Louisiana","80637","12377","null","null",
"0500000US22127","Winn Parish, Louisiana","50687","5421","null","null",
"0500000US23001","Androscoggin County, Maine","70817","2894","null","null",
"0500000US23003","Aroostook County, Maine","57697","3479","null","null",
"0500000US23005","Cumberland County, Maine","96774","3382","null","null",
"0500000US23007","Franklin County, Maine","66184","4701","null","null",
"0500000US23009","Hancock County, Maine","74217","2963","null","null",
"0500000US23011","Kennebec County, Maine","73576","4102","null","null",
"0500000US23013","Knox County, Maine","74024","4103","null","null",
"0500000US23015","Lincoln County, Maine","76059","3817","null","null",
"0500000US23017","Oxford County, Maine","60479","2337","null","null",
"0500000US23019","Penobscot County, Maine","67988","2345","null","null",
"0500000US23021","Piscataquis County, Maine","52601","2909","null","null",
"0500000US23023","Sagadahoc County, Maine","81313","5744","null","null",
"0500000US23025","Somerset County, Maine","57539","2933","null","null",
"0500000US23027","Waldo County, Maine","66971","4500","null","null",
"0500000US23029","Washington County, Maine","57793","2493","null","null",
"0500000US23031","York County, Maine","84929","2449","null","null",
"0500000US24001","Allegany County, Maryland","62954","2822","null","null",
"0500000US24003","Anne Arundel County, Maryland","119273","2591","null","null",
"0500000US24005","Baltimore County, Maryland","97334","1284","null","null",
"0500000US24009","Calvert County, Maryland","125476","4448","null","null",
"0500000US24011","Caroline County, Maryland","70293","3839","null","null",
"0500000US24013","Carroll County, Maryland","115452","2425","null","null",
"0500000US24015","Cecil County, Maryland","93589","2396","null","null",
"0500000US24017","Charles County, Maryland","114535","3639","null","null",
"0500000US24019","Dorchester County, Maryland","69010","4500","null","null",
"0500000US24021","Frederick County, Maryland","115536","2496","null","null",
"0500000US24023","Garrett County, Maryland","67976","5687","null","null",
"0500000US24025","Harford County, Maryland","111503","2137","null","null",
"0500000US24027","Howard County, Maryland","148026","3272","null","null",
"0500000US24029","Kent County, Maryland","87481","6581","null","null",
"0500000US24031","Montgomery County, Maryland","133556","2097","null","null",
"0500000US24033","Prince George's County, Maryland","101564","1508","null","null",
"0500000US24035","Queen Anne's County, Maryland","113689","4411","null","null",
"0500000US24037","St. Mary's County, Maryland","110946","2844","null","null",
"0500000US24039","Somerset County, Maryland","54138","8292","null","null",
"0500000US24041","Talbot County, Maryland","90878","5955","null","null",
"0500000US24043","Washington County, Maryland","79325","2577","null","null",
"0500000US24045","Wicomico County, Maryland","71467","3490","null","null",
"0500000US24047","Worcester County, Maryland","85157","4261","null","null",
"0500000US24510","Baltimore city, Maryland","64814","1794","null","null",
"0500000US25001","Barnstable County, Massachusetts","99410","3267","null","null",
"0500000US25003","Berkshire County, Massachusetts","82207","2700","null","null",
"0500000US25005","Bristol County, Massachusetts","90033","1913","null","null",
"0500000US25007","Dukes County, Massachusetts","99288","11510","null","null",
"0500000US25009","Essex County, Massachusetts","102807","1431","null","null",
"0500000US25011","Franklin County, Massachusetts","82687","2576","null","null",
"0500000US25013","Hampden County, Massachusetts","74547","1699","null","null",
"0500000US25015","Hampshire County, Massachusetts","97581","2592","null","null",
"0500000US25017","Middlesex County, Massachusetts","132362","1571","null","null",
"0500000US25019","Nantucket County, Massachusetts","116193","6241","null","null",
"0500000US25021","Norfolk County, Massachusetts","132514","2332","null","null",
"0500000US25023","Plymouth County, Massachusetts","113496","2503","null","null",
"0500000US25025","Suffolk County, Massachusetts","86980","1983","null","null",
"0500000US25027","Worcester County, Massachusetts","99320","1711","null","null",
"0500000US26001","Alcona County, Michigan","55121","3915","null","null",
"0500000US26003","Alger County, Michigan","59335","4273","null","null",
"0500000US26005","Allegan County, Michigan","74610","2016","null","null",
"0500000US26007","Alpena County, Michigan","55385","4432","null","null",
"0500000US26009","Antrim County, Michigan","69231","2704","null","null",
"0500000US26011","Arenac County, Michigan","58320","1754","null","null",
"0500000US26013","Baraga County, Michigan","56250","3786","null","null",
"0500000US26015","Barry County, Michigan","80165","3365","null","null",
"0500000US26017","Bay County, Michigan","62204","2408","null","null",
"0500000US26019","Benzie County, Michigan","76110","3167","null","null",
"0500000US26021","Berrien County, Michigan","67533","2410","null","null",
"0500000US26023","Branch County, Michigan","61812","2332","null","null",
"0500000US26025","Calhoun County, Michigan","64670","2514","null","null",
"0500000US26027","Cass County, Michigan","69948","4491","null","null",
"0500000US26029","Charlevoix County, Michigan","74363","2748","null","null",
"0500000US26031","Cheboygan County, Michigan","59041","2911","null","null",
"0500000US26033","Chippewa County, Michigan","62494","3853","null","null",
"0500000US26035","Clare County, Michigan","50358","3144","null","null",
"0500000US26037","Clinton County, Michigan","88608","2298","null","null",
"0500000US26039","Crawford County, Michigan","64679","6526","null","null",
"0500000US26041","Delta County, Michigan","60681","3773","null","null",
"0500000US26043","Dickinson County, Michigan","64973","5869","null","null",
"0500000US26045","Eaton County, Michigan","82178","2332","null","null",
"0500000US26047","Emmet County, Michigan","70964","2713","null","null",
"0500000US26049","Genesee County, Michigan","62084","1330","null","null",
"0500000US26051","Gladwin County, Michigan","54754","2257","null","null",
"0500000US26053","Gogebic County, Michigan","57591","3941","null","null",
"0500000US26055","Grand Traverse County, Michigan","83062","2730","null","null",
"0500000US26057","Gratiot County, Michigan","59719","2995","null","null",
"0500000US26059","Hillsdale County, Michigan","62223","2141","null","null",
"0500000US26061","Houghton County, Michigan","68107","2795","null","null",
"0500000US26063","Huron County, Michigan","62671","2213","null","null",
"0500000US26065","Ingham County, Michigan","75907","2174","null","null",
"0500000US26067","Ionia County, Michigan","69230","2489","null","null",
"0500000US26069","Iosco County, Michigan","52200","1963","null","null",
"0500000US26071","Iron County, Michigan","60176","2995","null","null",
"0500000US26073","Isabella County, Michigan","62601","2213","null","null",
"0500000US26075","Jackson County, Michigan","67657","1921","null","null",
"0500000US26077","Kalamazoo County, Michigan","80439","1729","null","null",
"0500000US26079","Kalkaska County, Michigan","58133","4231","null","null",
"0500000US26081","Kent County, Michigan","81007","1330","null","null",
"0500000US26083","Keweenaw County, Michigan","72824","6769","null","null",
"0500000US26085","Lake County, Michigan","50829","2246","null","null",
"0500000US26087","Lapeer County, Michigan","74675","2373","null","null",
"0500000US26089","Leelanau County, Michigan","80752","3700","null","null",
"0500000US26091","Lenawee County, Michigan","68381","2692","null","null",
"0500000US26093","Livingston County, Michigan","100663","1519","null","null",
"0500000US26095","Luce County, Michigan","65417","10197","null","null",
"0500000US26097","Mackinac County, Michigan","59660","2570","null","null",
"0500000US26099","Macomb County, Michigan","80371","1108","null","null",
"0500000US26101","Manistee County, Michigan","64444","3589","null","null",
"0500000US26103","Marquette County, Michigan","70290","2150","null","null",
"0500000US26105","Mason County, Michigan","65461","2733","null","null",
"0500000US26107","Mecosta County, Michigan","60798","2426","null","null",
"0500000US26109","Menominee County, Michigan","61689","1878","null","null",
"0500000US26111","Midland County, Michigan","79062","3494","null","null",
"0500000US26113","Missaukee County, Michigan","58333","4041","null","null",
"0500000US26115","Monroe County, Michigan","80507","2465","null","null",
"0500000US26117","Montcalm County, Michigan","60545","2201","null","null",
"0500000US26119","Montmorency County, Michigan","51969","2719","null","null",
"0500000US26121","Muskegon County, Michigan","64668","1733","null","null",
